latitude,longitude,elevation,timezone,country,state,county,gid,config
37.17,-106.78,3105,-7,United States,Colorado,Archuleta,440788,default
37.13,-106.78,2991,-7,United States,Colorado,Archuleta,440789,default
37.09,-106.78,2697,-7,United States,Colorado,Archuleta,440790,default
37.05,-106.78,2447,-7,United States,Colorado,Archuleta,440791,default
37.01,-106.78,2370,-7,United States,Colorado,Archuleta,440792,default
40.97,-106.74,3047,-7,United States,Colorado,Jackson,441629,default
40.93,-106.74,2968,-7,United States,Colorado,Jackson,441630,default
40.89,-106.74,3179,-7,United States,Colorado,Jackson,441631,default
40.85,-106.74,2991,-7,United States,Colorado,Routt,441632,default
40.81,-106.74,2984,-7,United States,Colorado,Routt,441633,default
40.77,-106.74,2720,-7,United States,Colorado,Routt,441634,default
40.73,-106.74,2797,-7,United States,Colorado,Routt,441635,default
40.69,-106.74,3151,-7,United States,Colorado,Routt,441636,default
40.65,-106.74,3193,-7,United States,Colorado,Routt,441637,default
40.61,-106.74,3072,-7,United States,Colorado,Routt,441638,default
40.57,-106.74,3033,-7,United States,Colorado,Routt,441639,default
40.53,-106.74,2937,-7,United States,Colorado,Routt,441640,default
40.49,-106.74,2832,-7,United States,Colorado,Routt,441641,default
40.45,-106.74,3001,-7,United States,Colorado,Routt,441642,default
40.41,-106.74,2817,-7,United States,Colorado,Routt,441643,default
40.37,-106.74,2805,-7,United States,Colorado,Routt,441644,default
40.33,-106.74,2925,-7,United States,Colorado,Routt,441645,default
40.29,-106.74,2813,-7,United States,Colorado,Routt,441646,default
40.25,-106.74,2866,-7,United States,Colorado,Routt,441647,default
40.21,-106.74,2805,-7,United States,Colorado,Routt,441648,default
40.17,-106.74,2631,-7,United States,Colorado,Routt,441649,default
40.13,-106.74,2696,-7,United States,Colorado,Routt,441650,default
40.09,-106.74,2798,-7,United States,Colorado,Routt,441651,default
40.05,-106.74,2793,-7,United States,Colorado,Routt,441652,default
40.01,-106.74,2594,-7,United States,Colorado,Routt,441653,default
39.97,-106.74,2318,-7,United States,Colorado,Routt,441654,default
39.93,-106.74,2138,-7,United States,Colorado,Routt,441655,default
39.89,-106.74,2149,-7,United States,Colorado,Eagle,441656,default
39.85,-106.74,2539,-7,United States,Colorado,Eagle,441657,default
39.81,-106.74,2697,-7,United States,Colorado,Eagle,441658,default
39.77,-106.74,2654,-7,United States,Colorado,Eagle,441659,default
39.73,-106.74,2449,-7,United States,Colorado,Eagle,441660,default
39.69,-106.74,2403,-7,United States,Colorado,Eagle,441661,default
39.65,-106.74,2434,-7,United States,Colorado,Eagle,441662,default
39.61,-106.74,2396,-7,United States,Colorado,Eagle,441663,default
39.57,-106.74,2518,-7,United States,Colorado,Eagle,441664,default
39.53,-106.74,2623,-7,United States,Colorado,Eagle,441665,default
39.49,-106.74,2799,-7,United States,Colorado,Eagle,441666,default
39.45,-106.74,2804,-7,United States,Colorado,Eagle,441667,default
39.41,-106.74,3116,-7,United States,Colorado,Eagle,441668,default
39.37,-106.74,2560,-7,United States,Colorado,Eagle,441669,default
39.33,-106.74,2960,-7,United States,Colorado,Pitkin,441670,default
39.29,-106.74,3319,-7,United States,Colorado,Pitkin,441671,default
39.25,-106.74,3113,-7,United States,Colorado,Pitkin,441672,default
39.21,-106.74,3135,-7,United States,Colorado,Pitkin,441673,default
39.17,-106.74,3271,-7,United States,Colorado,Pitkin,441674,default
39.13,-106.74,3360,-7,United States,Colorado,Pitkin,441675,default
39.09,-106.74,3471,-7,United States,Colorado,Pitkin,441676,default
39.05,-106.74,3611,-7,United States,Colorado,Pitkin,441677,default
39.01,-106.74,3450,-7,United States,Colorado,Gunnison,441678,default
38.97,-106.74,3581,-7,United States,Colorado,Gunnison,441679,default
38.93,-106.74,3639,-7,United States,Colorado,Gunnison,441680,default
38.89,-106.74,3319,-7,United States,Colorado,Gunnison,441681,default
38.85,-106.74,3305,-7,United States,Colorado,Gunnison,441682,default
38.81,-106.74,3086,-7,United States,Colorado,Gunnison,441683,default
38.77,-106.74,2937,-7,United States,Colorado,Gunnison,441684,default
38.73,-106.74,2858,-7,United States,Colorado,Gunnison,441685,default
38.69,-106.74,2840,-7,United States,Colorado,Gunnison,441686,default
38.65,-106.74,2886,-7,United States,Colorado,Gunnison,441687,default
38.61,-106.74,3093,-7,United States,Colorado,Gunnison,441688,default
38.57,-106.74,2888,-7,United States,Colorado,Gunnison,441689,default
38.53,-106.74,2637,-7,United States,Colorado,Gunnison,441690,default
38.49,-106.74,2478,-7,United States,Colorado,Gunnison,441691,default
38.45,-106.74,2561,-7,United States,Colorado,Gunnison,441692,default
38.41,-106.74,2636,-7,United States,Colorado,Saguache,441693,default
38.37,-106.74,2682,-7,United States,Colorado,Saguache,441694,default
38.33,-106.74,2892,-7,United States,Colorado,Saguache,441695,default
38.29,-106.74,2832,-7,United States,Colorado,Saguache,441696,default
38.25,-106.74,2752,-7,United States,Colorado,Saguache,441697,default
38.21,-106.74,2892,-7,United States,Colorado,Saguache,441698,default
38.17,-106.74,2832,-7,United States,Colorado,Saguache,441699,default
38.13,-106.74,3072,-7,United States,Colorado,Saguache,441700,default
38.09,-106.74,3284,-7,United States,Colorado,Saguache,441701,default
38.05,-106.74,3117,-7,United States,Colorado,Saguache,441702,default
38.01,-106.74,3156,-7,United States,Colorado,Saguache,441703,default
37.97,-106.74,3226,-7,United States,Colorado,Saguache,441704,default
37.93,-106.74,3468,-7,United States,Colorado,Saguache,441705,default
37.89,-106.74,3519,-7,United States,Colorado,Saguache,441706,default
37.85,-106.74,3511,-7,United States,Colorado,Mineral,441707,default
37.81,-106.74,3313,-7,United States,Colorado,Mineral,441708,default
37.77,-106.74,3129,-7,United States,Colorado,Mineral,441709,default
37.73,-106.74,2812,-7,United States,Colorado,Mineral,441710,default
37.69,-106.74,2932,-7,United States,Colorado,Mineral,441711,default
37.65,-106.74,3135,-7,United States,Colorado,Mineral,441712,default
37.61,-106.74,2984,-7,United States,Colorado,Mineral,441713,default
37.57,-106.74,2823,-7,United States,Colorado,Mineral,441714,default
37.53,-106.74,3258,-7,United States,Colorado,Mineral,441715,default
37.49,-106.74,3223,-7,United States,Colorado,Mineral,441716,default
37.45,-106.74,3130,-7,United States,Colorado,Mineral,441717,default
37.41,-106.74,2969,-7,United States,Colorado,Mineral,441718,default
37.37,-106.74,3039,-7,United States,Colorado,Archuleta,441719,default
37.33,-106.74,3388,-7,United States,Colorado,Archuleta,441720,default
37.29,-106.74,3046,-7,United States,Colorado,Archuleta,441721,default
37.25,-106.74,2849,-7,United States,Colorado,Archuleta,441722,default
37.21,-106.74,2764,-7,United States,Colorado,Archuleta,441723,default
37.17,-106.74,3277,-7,United States,Colorado,Archuleta,441724,default
37.13,-106.74,3169,-7,United States,Colorado,Archuleta,441725,default
37.09,-106.74,2927,-7,United States,Colorado,Archuleta,441726,default
37.05,-106.74,2512,-7,United States,Colorado,Archuleta,441727,default
37.01,-106.74,2493,-7,United States,Colorado,Archuleta,441728,default
40.97,-106.7,3138,-7,United States,Colorado,Jackson,442566,default
40.93,-106.7,3209,-7,United States,Colorado,Jackson,442567,default
40.89,-106.7,3218,-7,United States,Colorado,Jackson,442568,default
40.85,-106.7,3098,-7,United States,Colorado,Routt,442569,default
40.81,-106.7,3249,-7,United States,Colorado,Routt,442570,default
40.77,-106.7,2925,-7,United States,Colorado,Routt,442571,default
40.73,-106.7,3106,-7,United States,Colorado,Routt,442572,default
40.69,-106.7,3343,-7,United States,Colorado,Routt,442573,default
40.65,-106.7,3392,-7,United States,Colorado,Routt,442574,default
40.61,-106.7,3256,-7,United States,Colorado,Jackson,442575,default
40.57,-106.7,3206,-7,United States,Colorado,Routt,442576,default
40.53,-106.7,3103,-7,United States,Colorado,Routt,442577,default
40.49,-106.7,3033,-7,United States,Colorado,Routt,442578,default
40.45,-106.7,3064,-7,United States,Colorado,Routt,442579,default
40.41,-106.7,2952,-7,United States,Colorado,Routt,442580,default
40.37,-106.7,2990,-7,United States,Colorado,Routt,442581,default
40.33,-106.7,2944,-7,United States,Colorado,Routt,442582,default
40.29,-106.7,2946,-7,United States,Colorado,Routt,442583,default
40.25,-106.7,2875,-7,United States,Colorado,Routt,442584,default
40.21,-106.7,2900,-7,United States,Colorado,Routt,442585,default
40.17,-106.7,3011,-7,United States,Colorado,Routt,442586,default
40.13,-106.7,2735,-7,United States,Colorado,Routt,442587,default
40.09,-106.7,2799,-7,United States,Colorado,Routt,442588,default
40.05,-106.7,2781,-7,United States,Colorado,Routt,442589,default
40.01,-106.7,2573,-7,United States,Colorado,Routt,442590,default
39.97,-106.7,2346,-7,United States,Colorado,Routt,442591,default
39.93,-106.7,2333,-7,United States,Colorado,Routt,442592,default
39.89,-106.7,2118,-7,United States,Colorado,Eagle,442593,default
39.85,-106.7,2411,-7,United States,Colorado,Eagle,442594,default
39.81,-106.7,2721,-7,United States,Colorado,Eagle,442595,default
39.77,-106.7,2502,-7,United States,Colorado,Eagle,442596,default
39.73,-106.7,2249,-7,United States,Colorado,Eagle,442597,default
39.69,-106.7,2533,-7,United States,Colorado,Eagle,442598,default
39.65,-106.7,2612,-7,United States,Colorado,Eagle,442599,default
39.61,-106.7,2629,-7,United States,Colorado,Eagle,442600,default
39.57,-106.7,2666,-7,United States,Colorado,Eagle,442601,default
39.53,-106.7,2828,-7,United States,Colorado,Eagle,442602,default
39.49,-106.7,3076,-7,United States,Colorado,Eagle,442603,default
39.45,-106.7,3089,-7,United States,Colorado,Eagle,442604,default
39.41,-106.7,3022,-7,United States,Colorado,Eagle,442605,default
39.37,-106.7,2619,-7,United States,Colorado,Eagle,442606,default
39.33,-106.7,3026,-7,United States,Colorado,Pitkin,442607,default
39.29,-106.7,3340,-7,United States,Colorado,Pitkin,442608,default
39.25,-106.7,3252,-7,United States,Colorado,Pitkin,442609,default
39.21,-106.7,3235,-7,United States,Colorado,Pitkin,442610,default
39.17,-106.7,3294,-7,United States,Colorado,Pitkin,442611,default
39.13,-106.7,3537,-7,United States,Colorado,Pitkin,442612,default
39.09,-106.7,3662,-7,United States,Colorado,Pitkin,442613,default
39.05,-106.7,3607,-7,United States,Colorado,Gunnison,442614,default
39.01,-106.7,3355,-7,United States,Colorado,Gunnison,442615,default
38.97,-106.7,3336,-7,United States,Colorado,Gunnison,442616,default
38.93,-106.7,3487,-7,United States,Colorado,Gunnison,442617,default
38.89,-106.7,3424,-7,United States,Colorado,Gunnison,442618,default
38.85,-106.7,3191,-7,United States,Colorado,Gunnison,442619,default
38.81,-106.7,3179,-7,United States,Colorado,Gunnison,442620,default
38.77,-106.7,2919,-7,United States,Colorado,Gunnison,442621,default
38.73,-106.7,3171,-7,United States,Colorado,Gunnison,442622,default
38.69,-106.7,3239,-7,United States,Colorado,Gunnison,442623,default
38.65,-106.7,3210,-7,United States,Colorado,Gunnison,442624,default
38.61,-106.7,3139,-7,United States,Colorado,Gunnison,442625,default
38.57,-106.7,2833,-7,United States,Colorado,Gunnison,442626,default
38.53,-106.7,2650,-7,United States,Colorado,Gunnison,442627,default
38.49,-106.7,2511,-7,United States,Colorado,Gunnison,442628,default
38.45,-106.7,2595,-7,United States,Colorado,Gunnison,442629,default
38.41,-106.7,2733,-7,United States,Colorado,Saguache,442630,default
38.37,-106.7,2692,-7,United States,Colorado,Saguache,442631,default
38.33,-106.7,3064,-7,United States,Colorado,Saguache,442632,default
38.29,-106.7,3043,-7,United States,Colorado,Saguache,442633,default
38.25,-106.7,2819,-7,United States,Colorado,Saguache,442634,default
38.21,-106.7,3136,-7,United States,Colorado,Saguache,442635,default
38.17,-106.7,2872,-7,United States,Colorado,Saguache,442636,default
38.13,-106.7,3047,-7,United States,Colorado,Saguache,442637,default
38.09,-106.7,3208,-7,United States,Colorado,Saguache,442638,default
38.05,-106.7,3091,-7,United States,Colorado,Saguache,442639,default
38.01,-106.7,3033,-7,United States,Colorado,Saguache,442640,default
37.97,-106.7,3252,-7,United States,Colorado,Saguache,442641,default
37.93,-106.7,3252,-7,United States,Colorado,Saguache,442642,default
37.89,-106.7,3479,-7,United States,Colorado,Saguache,442643,default
37.85,-106.7,3603,-7,United States,Colorado,Mineral,442644,default
37.81,-106.7,3342,-7,United States,Colorado,Mineral,442645,default
37.77,-106.7,3148,-7,United States,Colorado,Mineral,442646,default
37.73,-106.7,2750,-7,United States,Colorado,Mineral,442647,default
37.69,-106.7,2722,-7,United States,Colorado,Mineral,442648,default
37.65,-106.7,2773,-7,United States,Colorado,Rio Grande,442649,default
37.61,-106.7,2746,-7,United States,Colorado,Rio Grande,442650,default
37.57,-106.7,2993,-7,United States,Colorado,Rio Grande,442651,default
37.53,-106.7,2949,-7,United States,Colorado,Rio Grande,442652,default
37.49,-106.7,3202,-7,United States,Colorado,Rio Grande,442653,default
37.45,-106.7,3394,-7,United States,Colorado,Rio Grande,442654,default
37.41,-106.7,3294,-7,United States,Colorado,Rio Grande,442655,default
37.37,-106.7,3628,-7,United States,Colorado,Archuleta,442656,default
37.33,-106.7,3643,-7,United States,Colorado,Archuleta,442657,default
37.29,-106.7,3224,-7,United States,Colorado,Archuleta,442658,default
37.25,-106.7,3421,-7,United States,Colorado,Archuleta,442659,default
37.21,-106.7,3130,-7,United States,Colorado,Archuleta,442660,default
37.17,-106.7,2724,-7,United States,Colorado,Archuleta,442661,default
37.13,-106.7,2653,-7,United States,Colorado,Archuleta,442662,default
37.09,-106.7,2644,-7,United States,Colorado,Archuleta,442663,default
37.05,-106.7,2485,-7,United States,Colorado,Archuleta,442664,default
37.01,-106.7,2578,-7,United States,Colorado,Archuleta,442665,default
40.97,-106.66,2980,-7,United States,Colorado,Jackson,443506,default
40.93,-106.66,3158,-7,United States,Colorado,Jackson,443507,default
40.89,-106.66,3211,-7,United States,Colorado,Jackson,443508,default
40.85,-106.66,3310,-7,United States,Colorado,Routt,443509,default
40.81,-106.66,3297,-7,United States,Colorado,Routt,443510,default
40.77,-106.66,3179,-7,United States,Colorado,Routt,443511,default
40.73,-106.66,3275,-7,United States,Colorado,Jackson,443512,default
40.69,-106.66,3369,-7,United States,Colorado,Jackson,443513,default
40.65,-106.66,3334,-7,United States,Colorado,Jackson,443514,default
40.61,-106.66,3104,-7,United States,Colorado,Jackson,443515,default
40.57,-106.66,3007,-7,United States,Colorado,Jackson,443516,default
40.53,-106.66,3136,-7,United States,Colorado,Jackson,443517,default
40.49,-106.66,3122,-7,United States,Colorado,Routt,443518,default
40.45,-106.66,3078,-7,United States,Colorado,Routt,443519,default
40.41,-106.66,3023,-7,United States,Colorado,Routt,443520,default
40.37,-106.66,2998,-7,United States,Colorado,Routt,443521,default
40.33,-106.66,2924,-7,United States,Colorado,Routt,443522,default
40.29,-106.66,2918,-7,United States,Colorado,Routt,443523,default
40.25,-106.66,2955,-7,United States,Colorado,Routt,443524,default
40.21,-106.66,3028,-7,United States,Colorado,Routt,443525,default
40.17,-106.66,3142,-7,United States,Colorado,Routt,443526,default
40.13,-106.66,3049,-7,United States,Colorado,Routt,443527,default
40.09,-106.66,2819,-7,United States,Colorado,Routt,443528,default
40.05,-106.66,2722,-7,United States,Colorado,Routt,443529,default
40.01,-106.66,2793,-7,United States,Colorado,Routt,443530,default
39.97,-106.66,2737,-7,United States,Colorado,Routt,443531,default
39.93,-106.66,2410,-7,United States,Colorado,Routt,443532,default
39.89,-106.66,2501,-7,United States,Colorado,Eagle,443533,default
39.85,-106.66,2271,-7,United States,Colorado,Eagle,443534,default
39.81,-106.66,2520,-7,United States,Colorado,Eagle,443535,default
39.77,-106.66,2528,-7,United States,Colorado,Eagle,443536,default
39.73,-106.66,2231,-7,United States,Colorado,Eagle,443537,default
39.69,-106.66,2334,-7,United States,Colorado,Eagle,443538,default
39.65,-106.66,2495,-7,United States,Colorado,Eagle,443539,default
39.61,-106.66,2702,-7,United States,Colorado,Eagle,443540,default
39.57,-106.66,2809,-7,United States,Colorado,Eagle,443541,default
39.53,-106.66,3073,-7,United States,Colorado,Eagle,443542,default
39.49,-106.66,2978,-7,United States,Colorado,Eagle,443543,default
39.45,-106.66,3259,-7,United States,Colorado,Eagle,443544,default
39.41,-106.66,2890,-7,United States,Colorado,Eagle,443545,default
39.37,-106.66,2734,-7,United States,Colorado,Eagle,443546,default
39.33,-106.66,2794,-7,United States,Colorado,Pitkin,443547,default
